polarity,z_low_mm,z_high_mm,z_center_mm,number_of_mothers,number_of_photons,c2,c2_low,c2_high,s2,s2_low,s2_high,a2,a2_low,a2_high
MUPLUS,-240000.0,-239000.0,-239500.0,1688,12338,0.003962274631074097,-0.0028182457317033655,0.010850001857221622,0.0005784982864554487,-0.006253890256478329,0.007386535669205251,0.004004282772168476,0.004515182033488844,0.013707585319343272
MUPLUS,-239000.0,-238000.0,-238500.0,1737,13090,0.0051685312943638186,-0.0018126220686827353,0.01203476636746875,-0.009422646377910352,-0.01642899352208012,-0.0031902421707349416,0.010747091723064673,0.007340440152301296,0.01948952474041344
MUPLUS,-238000.0,-237000.0,-237500.0,1814,15203,0.003527951302567676,-0.0025909355588884984,0.010442118855835058,-0.00046136060007022573,-0.008122799793141127,0.00606531780483883,0.0035579901625195816,0.004098479725832758,0.014027039340214782
MUPLUS,-237000.0,-236000.0,-236500.0,1676,11350,0.0128961668148345,0.006153812343911398,0.019378690286297285,-0.004309073582946504,-0.01243458035171106,0.00292175370457376,0.013597030325011637,0.009729658341440421,0.022116618141629397
MUPLUS,-236000.0,-235000.0,-235500.0,1785,12983,0.0020990882693748764,-0.0038956604705349695,0.008532585965370574,-2.9274945030386964e-05,-0.006859436076149406,0.006097623110168923,0.0020992924010327257,0.003949067493559382,0.012953311498039457
MUPLUS,-235000.0,-234000.0,-234500.0,1636,11929,-0.004478053524992432,-0.012441226826029217,0.0017222965857724294,-0.0017369847214615411,-0.009412244212391518,0.005071103835497322,0.004803132237955559,0.005315640301101388,0.016080363642392917
MUPLUS,-234000.0,-233000.0,-233500.0,1676,12497,0.007724567725462044,0.0018201155053107934,0.01432683908148596,-0.007835588870275243,-0.014139612364895596,-0.0021148309820598933,0.011002972302484048,0.00794748516376108,0.019150851009473467
MUPLUS,-233000.0,-232000.0,-232500.0,1695,12976,-0.001377033764443576,-0.008612004789847659,0.004885893441196926,0.001295954164177312,-0.00520986370518029,0.00690009363051519,0.001890957213705842,0.004316160925621944,0.012957146425582104
MUPLUS,-232000.0,-231000.0,-231500.0,1673,12787,-0.0030799277402053958,-0.009781268172287824,0.003990214711944431,0.008919757840877259,0.0018524775891491036,0.015225933155676115,0.009436526629262382,0.006088183251300473,0.017790100736412965
MUPLUS,-231000.0,-230000.0,-230500.0,1743,13455,-0.009070584337881889,-0.016287263170156937,-0.00182219676446,0.0018853404480546564,-0.0046190028790386185,0.008087304655503934,0.009264448652548038,0.006021309854921888,0.01842964166850523
MUPLUS,-230000.0,-229000.0,-229500.0,1660,11860,0.0025082353709367576,-0.003947223278743393,0.00892086689079319,0.01191957485813396,0.004530539908789032,0.0185594624067904,0.0121806202417889,0.007709057638148694,0.019895880520331508
MUPLUS,-229000.0,-228000.0,-228500.0,1697,11511,-0.016219048305801145,-0.02375223909667287,-0.009490484998565385,-0.00830108382297132,-0.015087871089382305,-0.0016476996275318731,0.018219920981769024,0.012832198387383788,0.026544496055793818
MUPLUS,-228000.0,-227000.0,-227500.0,1710,12472,0.004710744110219134,-0.003187853832826446,0.01162139430784572,0.001378520974966271,-0.0053340763011439215,0.007420298947294856,0.004908302165758158,0.004446203783993648,0.014485895459815273
MUPLUS,-227000.0,-226000.0,-226500.0,1683,13545,-0.002443502327854339,-0.009227867449752701,0.004215280835346213,-0.0023773660423673207,-0.009025620073897778,0.004106049538974601,0.003409189482212866,0.004411391606635835,0.013978804044473218
MUPLUS,-226000.0,-225000.0,-225500.0,1752,12346,-0.017409782890281472,-0.024458710845973692,-0.011424602248075524,-0.004169515877620773,-0.010652602897734348,0.0026708909009170024,0.01790210610348596,0.013115604980445485,0.026294724861153154
MUPLUS,-225000.0,-224000.0,-224500.0,1676,11367,0.003237289961769947,-0.003906523157268005,0.009852871433972238,0.021306138082290666,0.014223792801791495,0.029172575443012435,0.021550674381053903,0.015807369626888047,0.030125888733682257
MUPLUS,-224000.0,-223000.0,-223500.0,1707,12656,-0.0015714709389571442,-0.008856028950433664,0.0058924517661054455,-0.0007331481388139013,-0.007714441660553665,0.007303692951025165,0.0017340781716615708,0.00454613067366945,0.014307905001970902
MUPLUS,-223000.0,-222000.0,-222500.0,1754,12144,-0.005245710149173489,-0.012127999972450058,0.0026835569546477976,0.01609183789091716,0.009446871623274823,0.02358311093779846,0.016925268732776416,0.011903142935666591,0.02562720227348687
MUPLUS,-222000.0,-221000.0,-221500.0,1691,12032,0.007292889375812495,0.00012864001874998145,0.01545180223830189,0.006391114374290486,-0.0011058104889187553,0.013348614443935626,0.009697039671626658,0.006012822289940123,0.018853446863376696
MUPLUS,-221000.0,-220000.0,-220500.0,1692,11454,-0.005655853039550492,-0.012407294655238708,0.0017109554634066498,0.006906144281981841,-0.00046332594144758384,0.015295135940092746,0.008926561625202787,0.005454850864597614,0.01934238072953118
MUPLUS,-220000.0,-219000.0,-219500.0,1710,12446,-0.008475486260379148,-0.016452447392803684,-0.001625945459147529,0.0006745541645845788,-0.006093906466868221,0.007938996711122547,0.008502287378748974,0.006141578762135156,0.018691018452463865
MUPLUS,-219000.0,-218000.0,-218500.0,1733,11624,-0.0004432316103119382,-0.0067154958499013664,0.005464159114975138,0.0001916956745909898,-0.007670786915898862,0.007458683714439598,0.0004829094035495773,0.004081985970562342,0.012460194775410771
MUPLUS,-218000.0,-217000.0,-217500.0,1708,12859,0.0051758312000373535,-0.0008551100381288984,0.012759981194362589,-0.00807520605287171,-0.014836705921419308,-0.0013603813486341863,0.009591568245475607,0.006931186821020354,0.018557717277442876
MUPLUS,-217000.0,-216000.0,-216500.0,1686,11808,0.0024392192184422594,-0.005034273967753709,0.008793983307761568,0.002906152366365885,-0.004992455658538514,0.009197565993439625,0.003794141796526864,0.00485089719794211,0.013925893537052671
MUPLUS,-216000.0,-215000.0,-215500.0,1761,12668,0.0043913599862267505,-0.001719692362047547,0.012820606509250598,-0.007568865806768313,-0.014269571265782394,0.0004781130221039632,0.008750529819930903,0.00567385096123763,0.018758007211967187
MUPLUS,-215000.0,-214000.0,-214500.0,1661,12874,0.0028644743403304467,-0.00316810655142911,0.009776173316017251,-0.0063527797720182005,-0.011998124733820751,-0.0005851528760355432,0.006968717534681339,0.005403897582317408,0.014775600959291505
MUPLUS,-214000.0,-213000.0,-213500.0,1648,12631,0.0029621615788437347,-0.003756490986617647,0.009569320676688461,-0.00711726123511899,-0.013540004314025883,-0.0016335877205693773,0.007709073141961068,0.005556851812533666,0.016186738288562725
MUPLUS,-213000.0,-212000.0,-212500.0,1711,13406,0.007490838442690857,0.0005177877170194823,0.013618038738688245,0.00516190290682326,-0.0014536413965447355,0.01178281048852821,0.009097137032823327,0.00591659842024117,0.01679286149824166
MUPLUS,-212000.0,-211000.0,-211500.0,1657,12434,-0.010753482071933492,-0.01727591636538626,-0.004544664801433945,0.00435431573778671,-0.001511013947827228,0.010201933833921518,0.011601613776355945,0.007435273563305771,0.019173131354157068
MUPLUS,-211000.0,-210000.0,-210500.0,1717,12493,0.0021408953616893415,-0.0039683504078463,0.008751603350494982,0.0002502498037976962,-0.006281979393581083,0.006561362045955987,0.002155471622175463,0.003950733929354579,0.012836796431187575
MUPLUS,-210000.0,-209000.0,-209500.0,1730,12528,0.0018840010545369472,-0.005325510567566972,0.008803772423259417,0.006771092699380816,-0.0002513448835496245,0.012995967299552949,0.007028311057224524,0.005406120271671086,0.015609817085953064
MUPLUS,-209000.0,-208000.0,-208500.0,1754,11949,-0.000954219780116568,-0.007536188821169755,0.006030236895037426,0.0007282822754592036,-0.006104166979285413,0.007576403319796427,0.001200387629690404,0.004040052595394029,0.013945888041731469
MUPLUS,-208000.0,-207000.0,-207500.0,1765,12348,0.0015100546445369636,-0.005334636919751309,0.008808860005387898,0.003138528071086009,-0.004411771224992363,0.011058437768792322,0.0034829044607170203,0.004621537241319881,0.01499529460855881
MUPLUS,-207000.0,-206000.0,-206500.0,1719,13154,-0.010866152027413678,-0.017695945013144556,-0.0033656446285390486,0.002183791647204427,-0.00519074234918491,0.00913683308464051,0.01108342031329978,0.007934031094530879,0.019423074363965998
MUPLUS,-206000.0,-205000.0,-205500.0,1703,12560,0.0029042356480574786,-0.004965478259856201,0.009783383026170316,-0.0011564220155030702,-0.007824704361331392,0.005570355321225988,0.003126003291327126,0.004796562149394807,0.014562566833780826
MUPLUS,-205000.0,-204000.0,-204500.0,1729,12264,-0.007244314892586707,-0.014283641530302055,-0.0007414982942393724,-0.0014062300422268527,-0.007850144703768522,0.005777234923087851,0.0073795380068548255,0.005558712951628689,0.016577322785901127
MUPLUS,-204000.0,-203000.0,-203500.0,1806,12847,-0.0002148030992126216,-0.006399532778367229,0.0072524469005440136,-0.003350483105870278,-0.009954847670334738,0.004000930238062017,0.0033573616746119996,0.004255244283363791,0.014111981530741754
MUPLUS,-203000.0,-202000.0,-202500.0,1733,13625,0.002086680463164908,-0.005068328503773562,0.009422639510403915,0.0008486239949391873,-0.006302746220464493,0.008084806863862376,0.0022526424572356487,0.004138883930721865,0.013792431937950596
MUPLUS,-202000.0,-201000.0,-201500.0,1700,12711,0.014081779806486608,0.008108436313406332,0.019744566612430604,0.0032437156950873725,-0.003904812258887728,0.010278741091948207,0.01445054372779551,0.010497907498512073,0.021607743035993228
MUPLUS,-201000.0,-200000.0,-200500.0,1675,13056,-0.0024282593507925464,-0.008745142449223314,0.004169688320872671,0.0021734330591631507,-0.0038590107569739405,0.0079351743127441,0.003258873231252595,0.0038447182875136865,0.012795280158954562
MUPLUS,-200000.0,-199000.0,-199500.0,1788,13885,-0.0065404588810541375,-0.013078104210458626,-9.292672848271702e-05,0.0017874800975271334,-0.005031927671148503,0.008731697732813891,0.0067803161780123165,0.005096370429327934,0.01545015159887093
MUPLUS,-199000.0,-198000.0,-198500.0,1682,12451,-0.0019883594622610522,-0.008226509810323168,0.004262401394543793,0.004148716546097367,-0.002231546172078398,0.010895474489487257,0.0046005893460539515,0.004207485608325966,0.01358580968683705
MUPLUS,-198000.0,-197000.0,-197500.0,1642,11865,0.0018015351244320137,-0.005600044247560681,0.009037269636023419,-0.008708630819347793,-0.014354661062942434,-0.0019230635475881983,0.00889301858494946,0.005894519526635333,0.016923404276711265
MUPLUS,-197000.0,-196000.0,-196500.0,1747,12808,0.002121665069549172,-0.004505942516782919,0.008091684755174152,0.006108424587727314,-0.0011456453173937272,0.013108793565535341,0.006466398813195541,0.004871201103839256,0.015740492843730306
MUPLUS,-196000.0,-195000.0,-195500.0,1722,12908,0.004867491592909894,-0.001218753449131948,0.011090377045779719,0.0003741382195203001,-0.006125879646614078,0.007941598043194546,0.004881849425612625,0.0046087038671161415,0.014565402102984567
MUPLUS,-195000.0,-194000.0,-194500.0,1734,13940,0.002263609788938025,-0.003914820116274923,0.008834402475572106,0.007827052260956924,0.0009265961749469071,0.014378824112871868,0.008147801935020692,0.005786623843275361,0.01644686310248841
MUPLUS,-194000.0,-193000.0,-193500.0,1711,12079,0.008030758287037917,0.0005622679956991351,0.01525758490753038,0.004397178849473212,-0.0019189271394972642,0.011468141557336777,0.009155777438267202,0.006185582617081901,0.018780690936701185
MUPLUS,-193000.0,-192000.0,-192500.0,1781,11758,0.005297575094717509,-0.0011579656093968123,0.01265267594702336,0.006849300237441131,0.000729264517736994,0.01429110986279398,0.00865893848152199,0.007014566845301315,0.018657991999080345
MUPLUS,-192000.0,-191000.0,-191500.0,1717,12892,-0.00023880927485040167,-0.006218921917646552,0.0073060668921864245,-0.00706758260939189,-0.013082064784275137,-3.1436865199651515e-05,0.007071616067797604,0.005132112466302353,0.015591873600880183
MUPLUS,-191000.0,-190000.0,-190500.0,1711,13153,0.007380398335130535,0.0011570941873567827,0.013556588257628316,-0.0068707845237984694,-0.013609888590440862,-0.0002466780787719561,0.010083548956476888,0.006801548156118355,0.018283524426222872
MUPLUS,-190000.0,-189000.0,-189500.0,1678,13741,0.002082883843701851,-0.004140554081895928,0.009076297564184562,-0.0011083264297835006,-0.007410308860820333,0.005396421519156494,0.0023594051329330528,0.004022565201058785,0.01272046375354948
MUPLUS,-189000.0,-188000.0,-188500.0,1671,12421,0.006550311122985482,0.00028527592740327867,0.012012355886936874,-0.0038473827117187533,-0.0108019169921499,0.003288883139113294,0.007596639358185939,0.005498288785858174,0.015677724778838484
MUPLUS,-188000.0,-187000.0,-187500.0,1739,13235,-0.003099834281583664,-0.009162488424951667,0.002914751400930163,-0.0036607257279035127,-0.00929469211118552,0.0021683117786150427,0.0047968620397313925,0.0036971356886026908,0.013525427505180682
MUPLUS,-187000.0,-186000.0,-186500.0,1721,13975,-0.003596363759355758,-0.00993445150580901,0.002871499946962024,-0.0022478271753694143,-0.008298677571980953,0.0030182325295559334,0.004241056389620011,0.003788930228293118,0.013221772520008751
MUPLUS,-186000.0,-185000.0,-185500.0,1681,11355,-0.009528646059536763,-0.016334389028839286,-0.003076899060430604,-0.0056567571629067386,-0.012852949163941797,0.0018480222843645356,0.011081245296807672,0.007210690985722375,0.019912629869444084
MUPLUS,-185000.0,-184000.0,-184500.0,1759,13212,-0.00451523553869738,-0.011247789300712413,0.0023345656067979338,-0.005659992421395491,-0.012686691456203296,0.00046764654051984633,0.007240363677341782,0.005460039029066618,0.0162749507045062
MUPLUS,-184000.0,-183000.0,-183500.0,1650,12294,-0.0018179392892431806,-0.01068447097057902,0.0059347374192437975,0.006720335892837573,-0.0007469921403510555,0.012906305065340547,0.00696188320585278,0.005448410076511325,0.016968433831739082
MUPLUS,-183000.0,-182000.0,-182500.0,1655,12107,0.010559282058525113,0.004069254965811593,0.017088322420151902,-0.0010492906491131957,-0.008179261087635075,0.006148629953815246,0.010611288727473528,0.007233532868252135,0.019520608891872012
MUPLUS,-182000.0,-181000.0,-181500.0,1707,11579,0.0021860294188686125,-0.005545521254398712,0.009327830112633387,-0.005950111967967284,-0.013039713674857047,0.0014383462338045186,0.00633897129284449,0.0054256332717880825,0.01613137977939244
MUPLUS,-181000.0,-180000.0,-180500.0,1648,12502,-0.012291483275946737,-0.019246797613572286,-0.004796583012757052,-0.0056432079432270936,-0.011037135700640601,0.000953215514019282,0.013525027061465706,0.008937244051609252,0.02149182541623815
MUPLUS,-180000.0,-179000.0,-179500.0,1741,13716,0.0008173098918809251,-0.005670551090615067,0.007031286784771655,-0.00014715269276650565,-0.007059046832505896,0.006678964727465197,0.0008304513076363016,0.004098050866206101,0.012463664809051494
MUPLUS,-179000.0,-178000.0,-178500.0,1679,13092,0.0013871995535588426,-0.005615974388624743,0.007749401770039615,0.001105586107946349,-0.006140787642475092,0.007916700421282006,0.001773878023844314,0.004347961144655758,0.013634146003009452
MUPLUS,-178000.0,-177000.0,-177500.0,1662,12951,-0.00762274424880434,-0.014045736025894522,-0.001839941916062572,-0.007512054749105692,-0.01389096809822284,-0.0014938196929582207,0.010702205213704371,0.007404201671572165,0.018545829924567162
MUPLUS,-177000.0,-176000.0,-176500.0,1629,12719,-0.01557342233258384,-0.022999810771386065,-0.008007528479917154,-0.002284479985608202,-0.008717892541904812,0.004075866822933249,0.01574008678354937,0.00976718102152975,0.024240048381563177
MUPLUS,-176000.0,-175000.0,-175500.0,1709,11656,0.00590184747417596,-0.001218756788724956,0.01272845890503667,0.010491608226377635,0.0034185011094328616,0.017847474344617958,0.012037676137204889,0.008141012463020002,0.02124717799886291
MUPLUS,-175000.0,-174000.0,-174500.0,1752,12212,-0.010630555206873213,-0.01825327498866851,-0.0031065986728246574,-0.005339036398270778,-0.012931040027045352,0.0013092097992041223,0.011895966277206715,0.0072055399538152425,0.021194268046227965
MUPLUS,-174000.0,-173000.0,-173500.0,1719,12951,-0.003966130943681713,-0.01099489022302737,0.0030469044869739902,0.0011798535651449226,-0.005273777264254443,0.0081035479450628,0.00413790394978119,0.004519379334972522,0.013760501812797544
MUPLUS,-173000.0,-172000.0,-172500.0,1707,13870,0.005380664140439235,-0.0010803817226205691,0.01147739162324948,0.005087887321852107,-0.0018257213799892562,0.011137631523095716,0.007405278117131867,0.005574534699790718,0.01562108251100847
MUPLUS,-172000.0,-171000.0,-171500.0,1637,11986,-0.0004923948429931284,-0.006915760012564234,0.006877039761047207,0.009147505630828421,0.002328662031106066,0.015454332478070891,0.009160748438170534,0.006020927283634019,0.01740605641053109
MUPLUS,-171000.0,-170000.0,-170500.0,1641,13859,0.000653352669539002,-0.007274606151645886,0.007807909018053249,0.011843060105050516,0.0058269425282160715,0.016835215907680934,0.011861068348282666,0.008411892085439342,0.019246272600186673
MUPLUS,-170000.0,-169000.0,-169500.0,1758,12361,0.014499026486118956,0.007564654512992142,0.02196742176419723,0.010764015247899418,0.004923141667054295,0.018038001131832907,0.01805784575474578,0.01348431521568675,0.02652023872378449
MUPLUS,-169000.0,-168000.0,-168500.0,1783,14290,0.004188510700975825,-0.0035245089274172138,0.010149372297765488,-0.008705050141844368,-0.014716513956386538,-0.002950418795446556,0.009660306406331719,0.0066000742840032,0.017428562003130404
MUPLUS,-168000.0,-167000.0,-167500.0,1747,12018,-0.004823315862769813,-0.010730972749156926,0.0017260517870498556,-0.0012655349839612118,-0.007899330257514062,0.004950834321517793,0.004986577454294339,0.004064845139199396,0.014117521945989047
MUPLUS,-167000.0,-166000.0,-166500.0,1671,12514,-0.005997090397035015,-0.013193066919113457,0.0001185186010651787,-0.00709283353397486,-0.013760578606234081,5.7671774376148e-05,0.009288346503597285,0.0063416159163135425,0.017978502022765224
MUPLUS,-166000.0,-165000.0,-165500.0,1695,12091,-0.0071345716427175555,-0.014097218524527956,-1.0736753853118013e-05,-0.00745449120885591,-0.014708794872288523,-0.0011536880805406056,0.010318505303966245,0.00718737115192991,0.019449098265234114
MUPLUS,-165000.0,-164000.0,-164500.0,1684,13030,0.0033858213363328034,-0.002835422311692388,0.009880271500752113,0.0069638266097523955,-0.000767664082607262,0.0146843238650712,0.00774329821021133,0.0056904836366582215,0.016876197479164023
MUPLUS,-164000.0,-163000.0,-163500.0,1743,12702,-0.006866879998664305,-0.013665942698775035,0.00029341951180284626,0.009472540369955859,0.0027412791102876034,0.015363678773415051,0.011699703499512258,0.0075935771198187224,0.019579309895790542
MUPLUS,-163000.0,-162000.0,-162500.0,1666,11262,0.0024148328662272228,-0.004054047494309587,0.009591990243596088,-0.011792936637026817,-0.020133232099886683,-0.00406617564788374,0.012037639814213606,0.007772451141961073,0.02155432570304296
MUPLUS,-162000.0,-161000.0,-161500.0,1704,13472,0.005176932710184481,-0.0008849615989313648,0.011282450921487462,0.00595747948646108,0.0003281476087480865,0.011614289615710188,0.007892540409613536,0.004819699306479207,0.014839986610755421
MUPLUS,-161000.0,-160000.0,-160500.0,1696,11491,0.002809976244095031,-0.004302066728834689,0.009216619683361654,0.00963830156781956,0.0023020239723260303,0.016921596656153295,0.01003956291900257,0.006377421366841181,0.01907118591502381
MUPLUS,-160000.0,-159000.0,-159500.0,1705,12639,-0.0005309709244788184,-0.006678071469581039,0.006240269374283293,-0.006878842152689181,-0.01347275664677782,0.00011764770370775294,0.006899304275378455,0.005151866179039853,0.0161103078556268
MUPLUS,-159000.0,-158000.0,-158500.0,1644,12614,0.004768404929924207,-0.0028852474927383016,0.01162643715099627,-0.004186175475202607,-0.011183201696812287,0.0021195338081119357,0.006345214786349887,0.005074261536170276,0.01583455303262923
MUPLUS,-158000.0,-157000.0,-157500.0,1775,12831,0.009827979407075964,0.0027975311306154857,0.015885331755319892,0.007571143683875654,0.00032176534876321325,0.013999959443522699,0.012406103171737667,0.00786848837219503,0.01999134870969088
MUPLUS,-157000.0,-156000.0,-156500.0,1752,13869,0.010046508153933199,0.0019453336037580109,0.0175105699597216,0.0027775961903410045,-0.0038652935735094093,0.009380690053772995,0.010423404754860243,0.006719962037527277,0.019212368880748978
MUPLUS,-156000.0,-155000.0,-155500.0,1685,12418,0.009737028897928126,0.00254333484303174,0.016349841473793505,-0.017583991417474357,-0.024902656179373706,-0.010467924289767666,0.02009991258510592,0.014881905664608253,0.027907327167929152
MUPLUS,-155000.0,-154000.0,-154500.0,1651,12498,-0.00472472877619257,-0.01207728968124738,0.0026031741850278435,0.009651118329466305,0.0030811955044075753,0.01617522459785832,0.010745564062344174,0.007882047696772077,0.01902456996909051
MUPLUS,-154000.0,-153000.0,-153500.0,1662,12834,-0.0031018590467925267,-0.009698373795666064,0.003872493032279426,-0.0065491761515246725,-0.014760165916988971,0.001299786593009894,0.007246601811184892,0.005124796967408083,0.017044255627309608
MUPLUS,-153000.0,-152000.0,-152500.0,1681,11512,0.0013987824829790533,-0.005554921141690406,0.008369838794336913,-0.006375723733916648,-0.014000979548366571,0.0012951348522046242,0.006527361301928758,0.0050205295126736355,0.016547029199989613
MUPLUS,-152000.0,-151000.0,-151500.0,1745,12289,0.0031754769023814465,-0.0037557040369734164,0.009989524563802867,0.00989857924992719,0.003185073976580077,0.01640860868584142,0.010395456927170022,0.006641671724824743,0.018904487562058
MUPLUS,-151000.0,-150000.0,-150500.0,1692,13293,-0.007082490701654598,-0.014665180578947563,-0.000824217728478026,0.0015064139056575,-0.005292573131275609,0.007649234824221493,0.007240922413213811,0.005227466424981991,0.016208442513911674
MUPLUS,-150000.0,-149000.0,-149500.0,1816,12053,-0.010684711231618663,-0.01753923932138068,-0.004014808666050907,-0.00033270340644206816,-0.006861787188570841,0.006536427161178182,0.010689889880617861,0.007009227345679118,0.019405433130918255
MUPLUS,-149000.0,-148000.0,-148500.0,1647,11795,-0.015536340383360547,-0.021023691093144836,-0.00948682147871758,0.0031622039555407543,-0.003881082788205983,0.01154919486827547,0.015854885883035467,0.012182909774055287,0.0231797991779215
MUPLUS,-148000.0,-147000.0,-147500.0,1624,10944,0.0020329170927231234,-0.00453287624183465,0.009419988633801097,0.009476305111210108,0.0025513783726390763,0.016976077812770638,0.009691909536651312,0.006366614144629562,0.019156355163960418
MUPLUS,-147000.0,-146000.0,-146500.0,1734,12787,-0.01468121535650985,-0.02102955023966797,-0.00726386520428423,0.003775924108484604,-0.0033083434324221376,0.010496121984935018,0.015159013398544639,0.009628056929207674,0.022899730550805346
MUPLUS,-146000.0,-145000.0,-145500.0,1658,11491,-0.0002768509217279488,-0.007286612856195921,0.006605988436761695,-0.005927440892308878,-0.01365064884787921,0.0008477806738551151,0.0059339027599613625,0.004726828068529597,0.015657696119226905
MUPLUS,-145000.0,-144000.0,-144500.0,1780,13944,0.014544023344890107,0.007065603577852839,0.020862850575024364,-0.005951999536831653,-0.012604320973083656,0.0004604033197909127,0.015714799188763205,0.01042185866811874,0.02357271920286091
MUPLUS,-144000.0,-143000.0,-143500.0,1776,13897,-0.007494826670617253,-0.013163194219920958,-0.0014124462185916657,-0.001586385796629388,-0.007673053732307235,0.00423020915441614,0.007660877672848142,0.005443369132871458,0.015220257892145594
MUPLUS,-143000.0,-142000.0,-142500.0,1753,11925,-0.004404354200925897,-0.01089634523964176,0.002595666335561307,-0.006784537410127979,-0.014171849688082494,0.0011826396354456886,0.008088775172833008,0.00542991067288242,0.017031411155868603
MUPLUS,-142000.0,-141000.0,-141500.0,1724,13030,0.013918929386797271,0.007907772128141937,0.020846286825856406,0.007857887098690869,-6.88121961485764e-05,0.01519870559980715,0.015983835113339385,0.01173939025045152,0.025006193660926
MUPLUS,-141000.0,-140000.0,-140500.0,1680,12071,0.001697107702145415,-0.00500439589182043,0.009138776810428637,0.010298370189778097,0.0022065000194124015,0.018144148729233617,0.01043726990732689,0.006840464386590411,0.020504379042514283
MUPLUS,-140000.0,-139000.0,-139500.0,1756,13236,-0.009629648016990101,-0.015907748090641056,-0.002804614444795599,-1.250976879329558e-05,-0.007703103486195256,0.006935722191795975,0.009629656142637527,0.006412339796441561,0.018308045535953967
MUPLUS,-139000.0,-138000.0,-138500.0,1673,11779,0.006374972691535937,-0.000822704107823077,0.013812021461786943,-0.004930369261609914,-0.012527758071738455,0.002306573774861327,0.008059082942472848,0.006342999709938276,0.017458370215760015
MUPLUS,-138000.0,-137000.0,-137500.0,1714,11391,-0.0001639217545882001,-0.007114179149562621,0.00645932843037249,0.01436664940287778,0.007620043045022225,0.02129921184054729,0.014367584536268989,0.010165702102170568,0.02311858037373673
MUPLUS,-137000.0,-136000.0,-136500.0,1760,13509,0.0016727804825047634,-0.004039363934334526,0.008179339034604686,0.009908707248295888,0.004306872779885224,0.015193872133088777,0.010048914064468874,0.0066991208604973585,0.016943236636961602
MUPLUS,-136000.0,-135000.0,-135500.0,1713,12100,0.002884970751513096,-0.003701513175667453,0.008752381422104976,-0.003329887368343121,-0.01078614569506387,0.0031889578444538455,0.004405815035034621,0.0046467887587077275,0.014152212105363925
MUPLUS,-135000.0,-134000.0,-134500.0,1716,13283,-0.004458282449075817,-0.011354744458449698,0.003401449748543131,0.007375104514220941,0.001432665473489602,0.013914705950657304,0.008617914422377353,0.00574061551717704,0.017710298284964163
MUPLUS,-134000.0,-133000.0,-133500.0,1772,11892,-0.001667251161958393,-0.008964552452539527,0.005360449152953005,0.009254169491709093,0.001375085745560975,0.016548399529587487,0.0094031579492387,0.0061835774007569485,0.018462108139463522
MUPLUS,-133000.0,-132000.0,-132500.0,1690,11414,-0.01289382523549543,-0.019838240906410225,-0.005420679495105989,0.007759397321242323,0.0009001611776518059,0.014048564003822895,0.015048553950210675,0.010139727119486413,0.0229169337080615
MUPLUS,-132000.0,-131000.0,-131500.0,1748,12971,-0.00863933876282756,-0.015285899535225817,-0.002136262519937682,-0.0009307128074699318,-0.00751007930955737,0.005796227907094889,0.008689326820236617,0.005818628595323058,0.01701410101040114
MUPLUS,-131000.0,-130000.0,-130500.0,1743,13602,-0.0038707352660274836,-0.011241960916873248,0.003923634665866219,-0.004644871792370229,-0.011162808614439065,0.00038463898728212403,0.006046273684446105,0.005248332748459142,0.015960001566943403
MUPLUS,-130000.0,-129000.0,-129500.0,1795,11608,-0.0007938145351428032,-0.0077972678214550005,0.006117592335504405,-0.009017534788667465,-0.017304307100759694,-0.001456657688907463,0.009052407148434718,0.0060768545933040175,0.019202622323091962
MUPLUS,-129000.0,-128000.0,-128500.0,1693,13313,0.0017152982324202329,-0.005652833431427517,0.008995334944265064,-0.000185888960610957,-0.00662751443203503,0.006308219303993439,0.0017253413377708764,0.003918473561732083,0.013328894507315935
MUPLUS,-128000.0,-127000.0,-127500.0,1736,13991,0.005929887028197046,-0.0002753401884458406,0.011716368237586995,0.006181118587479715,-0.0008211994305943438,0.012826137475363004,0.008565616566229593,0.005139481763026523,0.01644075376028321
MUPLUS,-127000.0,-126000.0,-126500.0,1673,10530,0.00906894904155974,0.0017450083908942275,0.017166338924389072,-0.0022759313163146565,-0.009431324148601055,0.005148150960016502,0.00935017112543878,0.006545692254333355,0.019040309253912514
MUPLUS,-126000.0,-125000.0,-125500.0,1644,12117,0.0028340777266122404,-0.0028196666911736823,0.009700292659104598,0.004967678947613031,-0.0019783618816264815,0.011506110290963129,0.005719250885127992,0.004792214019526437,0.015218619465779933
MUPLUS,-125000.0,-124000.0,-124500.0,1731,12001,0.0017060058824408166,-0.00523731864162156,0.008966102520055952,-0.004358586356207387,-0.00998890004104082,0.0036332642814850707,0.0046805695268246844,0.004757367524414994,0.014818463592020093
MUPLUS,-124000.0,-123000.0,-123500.0,1708,12100,-0.00037360754716719987,-0.007131755698342049,0.005239371852152549,-0.0026105467859229405,-0.009935629166302064,0.005559947821187015,0.002637145638904474,0.0042778141681726126,0.013836729660493697
MUPLUS,-123000.0,-122000.0,-122500.0,1716,14071,0.002814120302164706,-0.00451817614309726,0.008195035292448796,0.0013419261635091416,-0.00551080473481076,0.0060222891941446284,0.0031176976927479575,0.0038099551903047935,0.01194543580845088
MUPLUS,-122000.0,-121000.0,-121500.0,1695,13599,0.005838947305920237,-0.0011085186157713468,0.012924105901608775,-0.005474940817405249,-0.011163494121270568,0.0016770064405501287,0.00800426652451074,0.005104617089992775,0.01694057381638988
